country,state,county,lat,lng,type,measure,beds,population,year,source,source_url,beds_per_1000
US,SD,dewey,43.969515,-99.901813,ICU,1000HAB,1.926782,5709,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.3374990366088632
US,SD,douglas,43.969515,-99.901813,ICU,1000HAB,3.741497,2940,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,1.2726180272108842
US,SD,edmunds,43.969515,-99.901813,ICU,1000HAB,3.021909,3971,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.760994459833795
US,SD,fall river,43.969515,-99.901813,ACUTE,1000HAB,3.685685,6783,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.5433709273182957
US,SD,fall river,43.969515,-99.901813,ICU,1000HAB,3.685685,6783,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.5433709273182957
US,SD,faulk,43.969515,-99.901813,ICU,1000HAB,5.156854,2327,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,2.2160954018048993
US,SD,grant,43.969515,-99.901813,ICU,1000HAB,3.504837,7133,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.4913552502453386
US,SD,gregory,43.969515,-99.901813,ICU,1000HAB,9.741031,4209,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,2.3143338085055833
US,SD,haakon,43.969515,-99.901813,ICU,1000HAB,8.637236,2084,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,4.144547024952016
US,SD,hamlin,43.969515,-99.901813,ICU,1000HAB,0.0,5911,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,hand,43.969515,-99.901813,ICU,1000HAB,3.330306,3303,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,1.008267029972752
US,SD,hanson,43.969515,-99.901813,ICU,1000HAB,0.0,3404,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,harding,43.969515,-99.901813,ICU,1000HAB,0.0,1281,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,hughes,43.969515,-99.901813,ACUTE,1000HAB,2.845436,17572,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.16193011609378558
US,SD,hughes,43.969515,-99.901813,ICU,1000HAB,0.341452,17572,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.01943159572046437
US,SD,hutchinson,43.969515,-99.901813,ICU,1000HAB,6.870963,7277,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.9442026934176172
US,SD,hyde,43.969515,-99.901813,ICU,1000HAB,0.0,1373,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,jackson,43.969515,-99.901813,ICU,1000HAB,0.0,3275,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,jerauld,43.969515,-99.901813,ICU,1000HAB,7.866273,2034,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,3.8673908554572267
US,SD,jones,43.969515,-99.901813,ICU,1000HAB,0.0,740,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,kingsbury,43.969515,-99.901813,ICU,1000HAB,1.2,5000,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.24
US,SD,lake,43.969515,-99.901813,ACUTE,1000HAB,2.024291,12350,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.16391020242914978
US,SD,lake,43.969515,-99.901813,ICU,1000HAB,1.781377,12350,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.14424105263157894
US,SD,lawrence,43.969515,-99.901813,ACUTE,1000HAB,1.918619,25018,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.07668954352865938
US,SD,lawrence,43.969515,-99.901813,ICU,1000HAB,0.719482,25018,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.02875857382684467
US,SD,lincoln,43.969515,-99.901813,ICU,1000HAB,0.206973,53147,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0038943496340339053
US,SD,lincoln,43.969515,-99.901813,OTHER,1000HAB,0.997234,53147,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.01876369315295313
US,SD,lincoln,43.969515,-99.901813,PSYCHIATRIC,1000HAB,1.01605,53147,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.01911773006943007
US,SD,lyman,43.969515,-99.901813,ICU,1000HAB,0.0,3882,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,marshall,43.969515,-99.901813,ICU,1000HAB,4.202564,4759,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.8830771170413951
US,SD,mccook,43.969515,-99.901813,ICU,1000HAB,0.0,5515,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,mcpherson,43.969515,-99.901813,ICU,1000HAB,2.535926,2366,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,1.0718199492814877
US,SD,meade,43.969515,-99.901813,ICU,1000HAB,0.923668,27066,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.03412650557895515
US,SD,mellette,43.969515,-99.901813,ICU,1000HAB,0.0,2062,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,miner,43.969515,-99.901813,ICU,1000HAB,0.0,2255,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,minnehaha,43.969515,-99.901813,ACUTE,1000HAB,5.76609,183660,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.03139545900032669
US,SD,minnehaha,43.969515,-99.901813,ICU,1000HAB,0.294022,183660,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0016009038440596755
US,SD,minnehaha,43.969515,-99.901813,OTHER,1000HAB,0.500926,183660,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0027274637917891757
US,SD,moody,43.969515,-99.901813,ICU,1000HAB,2.770936,6496,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.42656034482758615
US,SD,oglala lakota,43.969515,-99.901813,ICU,1000HAB,0.0,14291,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,pennington,43.969515,-99.901813,ACUTE,1000HAB,4.097072,108126,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.037891644932763625
US,SD,pennington,43.969515,-99.901813,ICU,1000HAB,0.351442,108126,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0032503005752547954
US,SD,pennington,43.969515,-99.901813,OTHER,1000HAB,0.527163,108126,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.004875450862882194
US,SD,perkins,43.969515,-99.901813,ICU,1000HAB,0.0,2964,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,potter,43.969515,-99.901813,ACUTE,1000HAB,11.216566,2318,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,4.838898188093184
US,SD,potter,43.969515,-99.901813,ICU,1000HAB,4.314064,2318,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,1.8611147540983606
US,SD,roberts,43.969515,-99.901813,ICU,1000HAB,2.439024,10250,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.23795356097560974
US,SD,sanborn,43.969515,-99.901813,ICU,1000HAB,0.0,2366,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,spink,43.969515,-99.901813,ICU,1000HAB,3.859216,6478,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.5957418956468046
US,SD,stanley,43.969515,-99.901813,ICU,1000HAB,0.0,2994,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,sully,43.969515,-99.901813,ICU,1000HAB,0.0,1390,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,todd,43.969515,-99.901813,ICU,1000HAB,3.494409,10016,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.3488826876996805
US,SD,tripp,43.969515,-99.901813,ICU,1000HAB,4.562044,5480,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.8324897810218979
US,SD,turner,43.969515,-99.901813,ICU,1000HAB,1.455957,8242,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.17665093423926229
US,SD,union,43.969515,-99.901813,ICU,1000HAB,0.0,14929,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,SD,union,43.969515,-99.901813,OTHER,1000HAB,2.545381,14929,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.1704990957197401
US,SD,walworth,43.969515,-99.901813,ICU,1000HAB,4.543802,5502,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.8258455107233734
US,SD,yankton,43.969515,-99.901813,ACUTE,1000HAB,4.368932,22660,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.19280370697263902
US,SD,yankton,43.969515,-99.901813,ICU,1000HAB,0.441306,22660,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.01947511032656664
US,SD,yankton,43.969515,-99.901813,OTHER,1000HAB,0.441306,22660,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.01947511032656664
US,SD,yankton,43.969515,-99.901813,PSYCHIATRIC,1000HAB,5.869373,22660,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.2590191085613416
US,SD,ziebach,43.969515,-99.901813,ICU,1000HAB,0.0,2837,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,anderson,35.517491,-86.580447,ACUTE,1000HAB,3.984749,75538,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.052751581985225976
US,TN,anderson,35.517491,-86.580447,ICU,1000HAB,0.330959,75538,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.004381357727236622
US,TN,bedford,35.517491,-86.580447,ACUTE,1000HAB,5.058266,46854,2015,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.10795803986852776
US,TN,bedford,35.517491,-86.580447,ICU,1000HAB,0.170743,46854,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0036441499124941308
US,TN,benton,35.517491,-86.580447,ACUTE,1000HAB,1.547604,16154,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.09580314473195492
US,TN,benton,35.517491,-86.580447,ICU,1000HAB,0.0,16154,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,bledsoe,35.517491,-86.580447,ACUTE,1000HAB,1.734545,14413,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.12034586831332825
US,TN,bledsoe,35.517491,-86.580447,ICU,1000HAB,0.0,14413,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,blount,35.517491,-86.580447,ACUTE,1000HAB,2.485547,127135,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.019550454241554254
US,TN,blount,35.517491,-86.580447,ICU,1000HAB,0.12585,127135,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.000989892633814449
US,TN,blount,35.517491,-86.580447,PSYCHIATRIC,1000HAB,1.219176,127135,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.009589617335902781
US,TN,bradley,35.517491,-86.580447,ACUTE,1000HAB,3.356935,103666,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.03238221789207647
US,TN,bradley,35.517491,-86.580447,ICU,1000HAB,0.260452,103666,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0025124148708351823
US,TN,campbell,35.517491,-86.580447,ACUTE,1000HAB,3.013258,39824,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.07566437324226596
US,TN,campbell,35.517491,-86.580447,ICU,1000HAB,0.251105,39824,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.006305368621936521
US,TN,cannon,35.517491,-86.580447,ACUTE,1000HAB,4.335573,13839,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.31328658140039023
US,TN,cannon,35.517491,-86.580447,ICU,1000HAB,0.0,13839,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,carroll,35.517491,-86.580447,ACUTE,1000HAB,4.087145,28137,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.14525873405124923
US,TN,carroll,35.517491,-86.580447,ICU,1000HAB,0.213242,28137,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.007578704197320253
US,TN,carter,35.517491,-86.580447,ACUTE,1000HAB,2.141593,56500,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.037904300884955756
US,TN,carter,35.517491,-86.580447,ICU,1000HAB,0.141593,56500,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.002506070796460177
US,TN,cheatham,35.517491,-86.580447,ICU,1000HAB,0.302168,39713,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.00760879309042379
US,TN,chester,35.517491,-86.580447,ICU,1000HAB,0.0,17097,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,claiborne,35.517491,-86.580447,ACUTE,1000HAB,2.692771,31566,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.08530605715009822
US,TN,claiborne,35.517491,-86.580447,ICU,1000HAB,0.158398,31566,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0050179940442248
US,TN,clay,35.517491,-86.580447,ACUTE,1000HAB,4.424779,7684,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.5758431806350859
US,TN,clay,35.517491,-86.580447,ICU,1000HAB,0.0,7684,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,cocke,35.517491,-86.580447,ACUTE,1000HAB,2.098576,35262,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.05951381090125347
US,TN,cocke,35.517491,-86.580447,ICU,1000HAB,0.141796,35262,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.004021212636832851
US,TN,coffee,35.517491,-86.580447,ACUTE,1000HAB,4.068499,54074,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.07523946813625772
US,TN,coffee,35.517491,-86.580447,ICU,1000HAB,0.258904,54074,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.004787957243777047
US,TN,crockett,35.517491,-86.580447,ICU,1000HAB,0.0,14554,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,cumberland,35.517491,-86.580447,ACUTE,1000HAB,3.248651,58178,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.05583985355288941
US,TN,cumberland,35.517491,-86.580447,ICU,1000HAB,0.206264,58178,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0035453951665578055
US,TN,davidson,35.517491,-86.580447,ACUTE,1000HAB,5.327853,678322,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.007854459976235476
US,TN,davidson,35.517491,-86.580447,ICU,1000HAB,0.905175,678322,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0013344326145989663
US,TN,davidson,35.517491,-86.580447,OTHER,1000HAB,1.036381,678322,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0015278599249324068
US,TN,davidson,35.517491,-86.580447,PSYCHIATRIC,1000HAB,0.253567,678322,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.00037381509076810126
US,TN,decatur,35.517491,-86.580447,ACUTE,1000HAB,3.424364,11681,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.2931567502782296
US,TN,decatur,35.517491,-86.580447,ICU,1000HAB,0.0,11681,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,dekalb,35.517491,-86.580447,ACUTE,1000HAB,3.663571,19380,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.18903875128998968
US,TN,dekalb,35.517491,-86.580447,ICU,1000HAB,0.206398,19380,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.010650051599587202
US,TN,dickson,35.517491,-86.580447,ACUTE,1000HAB,3.057985,51341,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0595622407043104
US,TN,dickson,35.517491,-86.580447,ICU,1000HAB,0.116866,51341,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0022762704271439976
US,TN,dyer,35.517491,-86.580447,ACUTE,1000HAB,5.960107,37751,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.15787944690206882
US,TN,dyer,35.517491,-86.580447,ICU,1000HAB,0.264894,37751,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.007016873725199333
US,TN,fayette,35.517491,-86.580447,ACUTE,1000HAB,0.25422,39336,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.006462782184258694
US,TN,fayette,35.517491,-86.580447,ICU,1000HAB,0.0,39336,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,fentress,35.517491,-86.580447,ACUTE,1000HAB,4.738016,17940,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.26410345596432555
US,TN,fentress,35.517491,-86.580447,ICU,1000HAB,0.0,17940,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,franklin,35.517491,-86.580447,ACUTE,1000HAB,4.203203,41397,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.10153400004831269
US,TN,franklin,35.517491,-86.580447,ICU,1000HAB,0.241563,41397,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.00583527791868976
US,TN,gibson,35.517491,-86.580447,ACUTE,1000HAB,2.681728,49222,2014,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.05448230466051766
US,TN,gibson,35.517491,-86.580447,ICU,1000HAB,0.060948,49222,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.00123822680915038
US,TN,giles,35.517491,-86.580447,ACUTE,1000HAB,3.273153,29024,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.11277401460859979
US,TN,giles,35.517491,-86.580447,ICU,1000HAB,0.206725,29024,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0071225537486218305
US,TN,grainger,35.517491,-86.580447,ICU,1000HAB,0.0,22942,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,greene,35.517491,-86.580447,ACUTE,1000HAB,3.502627,68520,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.051118315820198476
US,TN,greene,35.517491,-86.580447,ICU,1000HAB,0.087566,68520,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.001277962638645651
US,TN,grundy,35.517491,-86.580447,ICU,1000HAB,0.0,13359,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,TN,hamblen,35.517491,-86.580447,ACUTE,1000HAB,4.380367,63465,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.06902020011029701
US,TN,hamblen,35.517491,-86.580447,ICU,1000HAB,0.315134,63465,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.004965477034585992
US,TN,hamilton,35.517491,-86.580447,ACUTE,1000HAB,4.627893,354589,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.013051428555313336
US,TN,hamilton,35.517491,-86.580447,ICU,1000HAB,0.606336,354589,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0017099684423374666
US,TN,hamilton,35.517491,-86.580447,OTHER,1000HAB,0.558393,354589,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.001574761202406166
US,TN,hamilton,35.517491,-86.580447,PSYCHIATRIC,1000HAB,0.141008,354589,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0003976660302491053
US,TN,hancock,35.517491,-86.580447,ICU,1000HAB,1.514005,6605,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.229221044663134
